"subj_code","case","stimulus","text","purpose","trial_index","response","rt","condition","congruent","age","gender","handedness","comments"
"YRHNU7336Y","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,99,1,3911,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A scientist working at the laboratory starts a new experiment.</b><br>",0,0,101,0,3273,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,103,0,2655,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",0,0,105,0,1750,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A retired scientist visits the lab to offer advice to new hirees.</b><br>",1,0,107,1,4068,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,111,1,4325,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,113,1,2238,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,115,1,5459,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,117,1,4082,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,119,0,2669,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,121,1,3417,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,123,1,1851,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,125,0,2373,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,127,0,3113,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,129,1,4514,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,131,1,1918,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,133,0,3134,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,137,0,4973,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,139,1,2376,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,141,0,3203,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,143,0,3061,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,145,0,4116,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,147,1,2065,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,149,0,3660,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,151,0,4298,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,153,0,2691,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,155,0,1457,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,157,0,1958,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,159,1,2521,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,163,1,3754,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,165,1,6669,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,167,0,2930,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,169,1,2162,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,171,0,6153,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,173,1,2835,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,175,1,1714,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,177,0,3695,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,179,0,3749,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,181,1,5766,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,183,0,5446,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,185,1,3274,"purpose violation",0,"55","male","righthanded",""
"YRHNU7336Y","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,189,1,4568,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,191,1,2300,"full violation",1,"55","male","righthanded",""
"YRHNU7336Y","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,193,1,2579,"text violation",0,"55","male","righthanded",""
"YRHNU7336Y","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,195,0,2618,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,197,0,2277,"no violation",1,"55","male","righthanded",""
"YRHNU7336Y","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,199,1,2183,"full violation",1,"55","male","righthanded",""
